username,date,variation,rating,comment
friska_nasrani,2022-02-26 19:12:55,,5,"Bahan:ga terlalu tipis dan ga terlalu tebal
Kualitas:lumayan
Harga:sangat murah

utk harga segitu worth it la. saya lgsg beli 3 kotak dpt bellmask dan bisa COD jg. thank you ya seller. semoga amanah menjadi penjual :)"
k*****u,2022-02-23 18:10:47,,5,"Bahan:bagus dan lumayan tebal
Kualitas:bagus
Harga:pass

Agak ngakak ya bund, kotaknya di luar🤣tapi gpp untung berplastik, sudah saya hitung pas isinya 50 masing masing, terimakasih 🙏"
,2022-02-22 16:44:17,,3,"Beli nya yg mana.. Datang nya yg mana
Wkwk.... 

Makin hari makin banyak orang gak jujur jualan dan transaksi lain nya

Semoga Allah beri hidayah nya kepada kita semua"
annafyh,2022-03-05 22:52:36,,5,"Bagus murah bisa buat ganti terus tiap hari, ada kardusnya juga, cepet sampe cuman 2 hari"
divasyaila,2022-02-15 20:32:04,,5,"Bahan:teball
Kualitas:bagus bngttt
Harga:murahhh

sukaaa bgus bngtt, bahannya tebal ga bikin sesak nafas kalo di pake."
i*****4,2022-03-06 11:33:47,,1,"Kualitas:ga baguss
Harga:murah
Bahan:tipis

d desc box ny blg 3 ply, tp yg dtg bnr2 1 ply doang, bnr2 tipis bgt, maaf, ga ngrekomendasi banget saya rasa"
dewicollektion09,2022-02-07 17:29:16,,5,"Bahan:agak tipis
Kualitas:mayan
Harga:ok

Semuanya genap 50 pc maksih seller ,,,,,,,,,,,,,,,mksih jg pak kurir ,,,,,,,,,,,,,"
s*****2,2022-03-04 14:08:55,,5,"Bahan:tidak tebal
Kualitas:standar
Harga:murah

Terimakasih seller dan kurir barangnya sudah sampai cepat sekali"
n*****2,2022-02-12 20:47:56,,5,"Bahan:bagus
Kualitas:oke
Harga:ditempat lain harganya 27.000 keatas ini murah sihh

Uuuu sukakk maskernya sesuai yang aku harapkan,nga yang besar bgt/masker dewasa ituu pokoknya sesuai,cuma di strapnya aja ku kira polos kak ternyata warna biru makasih kak😊😊"
endhprmta,2022-02-08 18:41:48,,5,"Bahan:tebal
Kualitas:baik
Harga:sesuai kualitas

Barangnya sudah sampai di tujuan..... Terimakasihhhhh"
