username,date,variation,rating,comment
yulia080596,2022-01-03 19:08:05,35ML.Switbabies,5,Barang bagus..harga terjangkau l...pengiriman lumayan....barang ORI Barang bagus..harga terjangkau l...pengiriman lumayan....barang ORI Barang bagus..harga terjangkau l...pengiriman lumayan....barang ORI Barang bagus..harga terjangkau l...pengiriman lumayan....barang ORI
vhanshant,2021-12-16 17:20:20,35ML.Nagita Slavina,5,"Udah sampek , pengiriman cepatt , rekomended Udah sampek , pengiriman cepatt , rekomended Udah sampek , pengiriman cepatt , rekomended Udah sampek , pengiriman cepatt , rekomended Udah sampek , pengiriman cepatt , rekomended Udah sampek , pengiriman cepatt , rekomended Udah sampek , pengiriman cepat"
nayassar,2022-01-25 18:17:56,35ML.Gucci bloom,5,"Barang sampai dengan selamat,pengiriman sangat cepat,kualitas sesuai dengan harga"
melda_septiana,2022-01-10 13:47:43,35ML.Baccarat,4,"Wangi:wangi
Ketahanan:lama
Kemasan:mungil

Terimakasih banyak yang kesekian kali nya order barang ditoko ini.untuk kali ini saya puas"
iwakwader728,2022-01-27 18:41:29,35ML.Sweet Vanilla,5,"Wangi:wangi sih ,tpi salah pilih . malah pilih yang hit
Ketahanan:3/4 jam
Kemasan:rapi dan aman

mntp , murah juga"
natasyaharindra,2022-01-19 14:02:10,35ML.Black Opium,5,"Wangi:enak pas
Ketahanan:lumayan lama
Kemasan:botol udah + tutup jadi aman

packingnya rapi, aman, kurir juga ramah harganya pun juga sangat ramah"
t*****_,2022-01-10 09:47:09,35ML.ParisHilton,5,"Wangi:baik
Ketahanan:baik
Kemasan:selalu baik

Terima kasih ya saller yang baik sekali.."
reynanamikha,2022-01-21 15:21:24,35ML.Black Opium,5,"Wangi:ok
Ketahanan:lumayan
Kemasan:sangat aman

Pengirman cepet bget tgl 21 siang pesen tgl 22  siang sudah dateng 
 Super cepet n aman banget pake buble wrap ,,barangnya juga datang sesuai pesanan .yakin gak myesel belanja disini ..pelayanan sangat bagus"
komangwidhisari09,2022-01-18 16:34:37,35ML.Nagita Slavina,5,"Wangi:wangi
Ketahanan:belum dicoba
Kemasan:aman dan rapi bnget😍😍

Udah berkali” pesan disini😘😘"
mahrusa395,2022-01-20 19:37:21,35ML.Avril Lavigne,5,"Ketahanan:parfume nya sudah datang, terima kasih sudah cepat pengirimannya"
natasyaharindra,2022-01-19 15:03:51,35ML.Black Opium,5,"Ketahanan:lumayan lama
Kemasan:botol kaca bagus
Wangi:sesuai

wanginya enak, lumayan tahan lama, packingnya juga rapi dan aman"
dewiastuti063,2022-01-28 14:24:05,35ML.Taylor Swift,3,"Wangi:cukup
Ketahanan:3 jam
Kemasan:rapi

Wanginya Cumn 3 jam aja"
a*****m,2022-01-20 05:46:54,35ML.Peach Baby,5,"Kemasan:bagusss
Wangi:wangi
Ketahanan:tahan

Realpict ade sayaaa sukaaaaa bangettt"
a*****_,2022-01-10 18:31:11,35ML.Dior sauvage,4,"Wangi:Baccarat, Romantic Wish, Dior
Ketahanan:belum coba
Kemasan:lumayan

baunya wangi semua"
danti_ayuwandari1702,2022-01-16 10:23:48,35ML.Nagita Slavina,5,"Produk sesuai, packing aman, wanginya manis. Terimakasih"
y*****5,2022-01-08 12:05:32,35ML.Avril Lavigne,5,"Kemasan:baik
Wangi:wangi
Ketahanan:lumayan

Terimakasih seller barang datang sesuai pesanan"
